id,type,price,rent,roomNum,grossArea,netFloorArea,floor,address,postDate,latitude,longitude,title,region,propertyName,contact,imageURL,pageURL,agentName
11823,sell,22800000,0,3,1135,893,High level,No.9 Tong Yin Street,1/10/2019,22.30743388,114.2598927,The Wings,Tseung Kwan O,  The Wings,世紀21物業(將軍澳),https://i1.28hse.com/2019/01/749905_2019010863_tmb3.jpg,https://www.28hse.com/en/buy-property-749905.html,Century 21 (Tseung Kwan O)
11824,sell,13200000,0,3,898,702,High level,No.9 Tong Yin Street,1/10/2019,22.30743388,114.2598927,The Wings,Tseung Kwan O,  The Wings,世紀21物業(將軍澳),https://i1.28hse.com/2019/01/749902_2019014090_tmb3.jpg,https://www.28hse.com/en/buy-property-749902.html,Century 21 (Tseung Kwan O)
11827,sell,7800000,0,2,686,511,Low level,88 O KING ROAD,11/23/2018,22.30075543,114.2546529,"By Owner, Estate,Apartment 2 bedroom",Tseung Kwan O,  Ocean Shores,MR WONG,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-721246.html,By Owner
11830,sell,4200000,0,3,700,630,Mid level,Yuen Long,11/30/2018,22.4282218,114.0834152,"Village House,Apartment 3 bedroom",Yuen Long,  Village,陶小姐 FANNY TO,https://i1.28hse.com/2018/11/747192_2018111829_tmb3.jpg,https://www.28hse.com/en/buy-property-725407.html,88 Property
11835,sell,4200000,0,1,362,277,High level,"Nos.763,765,767 Nathan Road",11/2/2018,22.3249274,114.1681044,"Stand-alone Building,Apartment 1 bedroom",Prince Edward,  Newish Mansion,黃生 Tracen Wong,https://i1.28hse.com/2018/11/729248_2018115407_tmb3.jpg,https://www.28hse.com/en/buy-property-706989.html,Kwong Shun Property
11836,sell,15500000,0,3,898,761,Mid level,金龍臺11號,1/6/2019,22.281251,114.192542,"Stand-alone Building,Apartment 3 bedroom",Tin Hau,  Dragon Heart Court,楊小姐 Winnie,https://i1.28hse.com/2018/10/710484_2018103317_tmb3.jpg,https://www.28hse.com/en/buy-property-687117.html,TY Property
11839,sell,5000000,0,2,516,401,Mid level,NO.8 TAM KON SHAN ROAD,12/13/2018,22.362713,114.102138,"Estate,Home Ownership,Apartment 2 bedroom",Tsing Yi,  Ching Tai Court,李莉小姐 Lily Lee,https://i1.28hse.com/2018/12/755018_2018124084_tmb3.jpg,https://www.28hse.com/en/buy-property-733599.html,Midland Realty
11852,sell,23000000,0,3,2243,1761,Whole Building,麗和里2-4號,1/6/2019,22.392839,114.186754,"Best Buy in the market,Open and garden view,With roof",Fotan,  Ville De Cascade,鄧生 Ricky Tang,https://i1.28hse.com/2019/01/767993_2019010257_tmb3.jpg,https://www.28hse.com/en/buy-property-747055.html,Century 21 Goodwin Property
11853,sell,5500000,0,2,650,467,Mid level,"NOS.525, 525A, 527, 529, 531, 533, 535, 537, 539, 541, 543 & 543A NATHAN ROAD",1/6/2019,22.313433,114.170327,"Stand-alone Building,Apartment 2 bedroom",Yau Ma Tei,  Bell House,鄧生 Tony Tang,https://i1.28hse.com/2019/01/767990_2019011001_tmb3.jpg,https://www.28hse.com/en/buy-property-747052.html,Kwong Shun Property
11859,sell,11800000,0,3,1000,757,Mid level,NO.1 MEI TIN ROAD,12/10/2018,22.3799086,114.1737278,"Estate,Apartment 3 bedroom",Tai Wai,  Festival CityPHASE III,鄧先生 Ivan Tang,https://i1.28hse.com/2018/12/752959_2018123868_tmb3.jpg,https://www.28hse.com/en/buy-property-731480.html,Festival Home Property
11861,sell,10900000,0,3,912,688,Mid level,NO.1 MEI TIN ROAD,11/24/2018,22.3799086,114.1737278,"Estate,Apartment 3 bedroom",Tai Wai,  Festival CityPHASE III,鄧先生 Ivan Tang,https://i1.28hse.com/2018/11/743780_2018112242_tmb3.jpg,https://www.28hse.com/en/buy-property-721775.html,Festival Home Property
11865,sell,9600000,0,3,770,592,High level,NO.8 OI KING STREET,1/6/2019,22.3026748,114.1869438,"Estate,Apartment 3 bedroom",Hung Hom,  Harbour Place,韓先生 Daniel,https://i1.28hse.com/2019/01/747036_2019015001_tmb3.jpg,https://www.28hse.com/en/buy-property-747036.html,Easywin Property
11870,sell,4800000,0,1,258,258,Mid level,No. 50 Ma Tau Kok Road,1/6/2019,22.3218758,114.19021,"Stand-alone Building,Apartment 1 bedroom",To Kwa Wan,  The Zutten,陳小姐 Helen Chan,https://i1.28hse.com/2018/12/747870_2018120018_tmb3.jpg,https://www.28hse.com/en/buy-property-726136.html,Chase Property
11872,sell,6700000,0,3,767,561,High level,99 TAI TONG ROAD,1/6/2019,22.43622,114.03109,"Estate,Apartment 3 bedroom",Yuen Long,  Sereno Verde,梁小姐,https://i1.28hse.com/2019/01/767960_2019011057_tmb3.jpg,https://www.28hse.com/en/buy-property-747017.html,元朗地產
11889,sell,6900000,0,2,583,440,High level,NO.18 TAI PO TAU ROAD,1/9/2019,22.453866,114.160322,Serenity Park,Tai Po,  Serenity Park,聶小姐,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-749076.html,Richland Property
11892,sell,5800000,0,2,535,412,Low level,NO.120 LUNG CHEUNG ROAD,12/24/2018,22.341995,114.196276,"Estate,Apartment 2 bedroom",Wong Tai Sin,  Hsin Kuang Centre,朱小姐 MAN CHU,https://i1.28hse.com/2018/12/761043_2018120298_tmb3.jpg,https://www.28hse.com/en/buy-property-739858.html,Gamway Property
11900,sell,4300000,0,2,492,378,Low level,NO.102 TSUEN KING CIRCUIT,1/6/2019,22.37898,114.108169,"Best Buy,Simple decorated,New assigned,No tenant now,Large estate",Tsuen Wan,   Centre,何志文 Eddie Ho,https://i1.28hse.com/2019/01/767926_2019015365_tmb3.jpg,https://www.28hse.com/en/buy-property-746981.html,Allway Property
11902,sell,4600000,0,2,524,438,High level,NO. 26 HOI SHING ROAD TSUEN WAN,1/6/2019,22.369688,114.110698,"Home ownership scheme,Best Buy,New assigned,Home ownership scheme without premium,Rare in the market",Tsuen Wan,  Clague Garden Estate,何志文 Eddie Ho,https://i1.28hse.com/2019/01/767919_2019010661_tmb3.jpg,https://www.28hse.com/en/buy-property-746974.html,Allway Property
11906,sell,6500000,0,1,415,286,Mid level,NO.157 PRINCE EDWARD ROAD WEST,1/6/2019,22.323863,114.168764,"Stand-alone Building,Apartment 1 bedroom",Prince Edward,  Bijou Apartments,陳先生 Alex Chan,https://i1.28hse.com/2019/01/746968_2019011540_tmb3.jpg,https://www.28hse.com/en/buy-property-746968.html,Collin Realty
11908,sell,5900000,0,1,366,244,Mid level,NO.157 PRINCE EDWARD ROAD WEST,1/6/2019,22.323863,114.168764,"Stand-alone Building,Apartment 1 bedroom",Prince Edward,  Bijou Apartments,陳先生 Alex Chan,https://i1.28hse.com/2018/11/746965_2018113749_tmb3.jpg,https://www.28hse.com/en/buy-property-746965.html,Collin Realty
11912,sell,6500000,0,2,500,421,Mid level,美景街113號,10/29/2018,22.317867,114.191447,"Estate,Apartment 2 bedroom",To Kwa Wan,  Wyler Garden,譚先生 MARCO TAM,https://i1.28hse.com/2018/11/725868_2018114944_tmb3.jpg,https://www.28hse.com/en/buy-property-703449.html,KAI MEI PROPERTY AGENCY
11914,sell,6800000,0,3,543,456,High level,美景街113號,10/29/2018,22.317867,114.191447,"Estate,Apartment 3 bedroom",To Kwa Wan,  Wyler Garden,譚先生 MARCO TAM,https://i1.28hse.com/2018/11/725878_2018111892_tmb3.jpg,https://www.28hse.com/en/buy-property-703460.html,KAI MEI PROPERTY AGENCY
11918,sell,3800000,0,2,362,262,Mid level,Nos.70-74 Chun Yeung Street,12/1/2018,22.290946,114.197179,"By Owner, Stand-alone Building,Apartment 2 bedroom",North Point,  Wah Shing Mansion,朱先生,https://i1.28hse.com/2018/12/726138_2018123370_tmb3.jpg,https://www.28hse.com/en/buy-property-726138.html,By Owner
11919,sell,3900000,0,open style,355,220,High level,NO.66 FEI FUNG STREET,12/27/2018,22.344514,114.196083,"Stand-alone Building,Apartment 7 bedroom",Wong Tai Sin,  Dragon Glory Mansion,朱小姐 MAN CHU,https://i1.28hse.com/2019/01/762183_2019011922_tmb3.jpg,https://www.28hse.com/en/buy-property-741031.html,Gamway Property
11920,sell,8600000,0,3,857,687,Mid level,NO.2 LAGUNA STREET,12/22/2018,22.30676075,114.2268598,"Estate,Stand-alone Building,Apartment 3 bedroom",Lam Tin,  Laguna City,天晋物業 Top Rise Property,https://i1.28hse.com/2018/12/760394_2018121680_tmb3.jpg,https://www.28hse.com/en/buy-property-739194.html,Top Rise Property
11923,sell,6900000,0,3,855,621,Mid level,NO.28 TSING FAT STREET,1/6/2019,22.36374,113.998787,"Estate,Apartment 3 bedroom",Tuen Mun Sham Tseng,   Aqua Blue,何子邦 先生 BON HO,https://i1.28hse.com/2019/01/767891_2019012483_tmb3.jpg,https://www.28hse.com/en/buy-property-746944.html,Century21 Sky On
11936,sell,32000000,0,3,1156,870,Mid level,NO.1 AUSTIN ROAD WEST,1/11/2019,22.3065833,114.1622778,"Estate,Apartment 3 bedroom",Kowloon Station,  Sorrento,黃汶竣 Robbie Wong,https://i1.28hse.com/2019/01/750259_2019013437_tmb3.jpg,https://www.28hse.com/en/buy-property-750259.html,Qfang.com
11938,sell,38000000,0,5 +,1563,1170,High level,NO.11 TAI HANG ROAD,1/11/2019,22.27702939,114.1941571,"Estate,Apartment 5 bedroom",Tai Hang,  Serenade,葉狄生 Dickson Ip,https://i1.28hse.com/2019/01/750257_2019014701_tmb3.jpg,https://www.28hse.com/en/buy-property-750257.html,Qfang.com
11939,sell,17000000,0,2,771,506,High level,NO. 38 CONDUIT ROAD,1/10/2019,22.2802232,114.1497022,"Estate,Apartment 2 bedroom",Western mid-levels,  The Icon,馬耀立 John Ma,https://i1.28hse.com/2019/01/749553_2019010889_tmb3.jpg,https://www.28hse.com/en/buy-property-749553.html,Qfang.com
11940,sell,23800000,0,3,1164,905,Mid level,NO.89 POK FU LAM ROAD,1/10/2019,22.285441,114.133319,"Estate,Apartment 3 bedroom",Kennedy Town,  The Belcher's,陳清祥 Ken Chan,https://i1.28hse.com/2019/01/749552_2019014150_tmb3.jpg,https://www.28hse.com/en/buy-property-749552.html,Qfang.com
11942,sell,9500000,0,3,526,459,High level,NOS.170A 170B 170C 170D 174A & 174B ELECTRIC RD.,1/9/2019,22.314851,114.187273,"Estate,Apartment 3 bedroom",North Point,  Carson Mansion,呂綺程 Ice Lui,https://i1.28hse.com/2019/01/748836_2019013083_tmb3.jpg,https://www.28hse.com/en/buy-property-748836.html,Qfang.com
11969,sell,4000000,0,2,362,263,High level,NO. 2 TSING HOI CIRCUIT,1/2/2019,22.38933255,113.9797908,"Estate,Apartment 2 bedroom",Tuen Mun,  Man Bo Building,祥益地產 Many Wells Property Agent Ltd.,https://i1.28hse.com/2019/01/744201_2019012415_tmb3.jpg,https://www.28hse.com/en/buy-property-744201.html,Many Wells Property
11985,sell,4500000,0,2,545,409,High level,永泰道,1/2/2019,22.26825,114.240605,"Estate,Public Estate,Apartment 2 bedroom",Chai Wan,  Tsui Wan Estate,富景地產 Gary冼小姐,https://i1.28hse.com/2019/01/765319_2019012957_tmb3.jpg,https://www.28hse.com/en/buy-property-744275.html,Gary冼小姐
11995,sell,68800000,0,4,2514,1830,High level,NO.18 WYLIE ROAD,1/6/2019,22.309656,114.17701,"Estate,Apartment 4 bedroom",Ho Man Tin,  Parc Palais,羅少康 Alex Lo,https://i1.28hse.com/2019/01/767835_2019010349_tmb3.jpg,https://www.28hse.com/en/buy-property-746883.html,Katy Property
11997,sell,5800000,0,2,606,460,Low level,33 YUEN LONG KAU HUI ROAD,12/3/2018,22.450677,114.032899,"Estate,Apartment 2 bedroom",Yuen Long,  The Parcville,吳少珍,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-727195.html,Midland Realty
11998,sell,6900000,0,2,576,485,High level,NO.8 LONG YAT ROAD,12/3/2018,22.445485,114.034391,"Estate,Apartment 2 bedroom",Yuen Long,  Sun  Centre,鄧紅,https://i1.28hse.com/2018/12/727169_2018124392_tmb3.jpg,https://www.28hse.com/en/buy-property-727169.html,Midland Realty
12000,sell,17800000,0,3,1500,1211,Low level,No.2 Alnwick Road,1/6/2019,22.342674,114.17813,"Stand-alone Building,Apartment 3 bedroom",Kowloon Tong,  Moon Beam Terrace,郭生 Ming Kwok,https://i1.28hse.com/2019/01/767830_2019015933_tmb3.jpg,https://www.28hse.com/en/buy-property-746875.html,Pan Win Property
12002,sell,12500000,0,3,1300,890,High level,NO.5 MAN WAN ROAD,12/10/2018,22.319023,114.177577,"Stand-alone Building,Apartment 3 bedroom",Ho Man Tin,  Edward Court,郭生 Ming Kwok,https://i1.28hse.com/2018/12/752508_2018121532_tmb3.jpg,https://www.28hse.com/en/buy-property-731010.html,Pan Win Property
12003,sell,20000000,0,2,1400,1034,Low level,NO.12 HO MAN TIN HILL ROAD,1/6/2019,22.316449,114.177373,"Estate,Apartment 2 bedroom",Ho Man Tin,  Grand Court,郭生 Ming Kwok,https://i1.28hse.com/2018/09/693383_2018090180_tmb3.jpg,https://www.28hse.com/en/buy-property-669691.html,Pan Win Property
12005,sell,26800000,0,5 +,1700,1696,Whole Building,錦繡花園河北第十街,10/17/2018,22.48113,114.04687,"Estate,Apartment,House 5 bedroom",Yuen Long,  Fairview Park,邱小姐 candy,https://i1.28hse.com/2018/10/718187_2018101278_tmb3.jpg,https://www.28hse.com/en/buy-property-695386.html,Fullsgood Property
12009,sell,4300000,0,2,522,431,Mid level,NOS.2/22 SIU HONG ROAD,10/31/2018,22.413196,113.978092,"Estate,Home Ownership,Apartment 2 bedroom",Tuen Mun,  Siu Hong Court,林琛馥 SAMF LAM,https://i1.28hse.com/2018/06/704792_2018062289_tmb3.jpg,https://www.28hse.com/en/buy-property-704792.html,Midland Realty
12012,sell,7500000,0,2,625,459,Mid level,1 TONG TAK STREET,1/4/2019,22.3094444,114.2625,"Simple decorated,Open and garden view,in the town center",Tseung Kwan O,   Plaza,李先生 Tino Li,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-746028.html,Hong Kong Property
12020,sell,10100000,0,3,850,848,Whole Building,錦繡花園河北第十街,12/13/2018,22.48113,114.04687,"Estate,Apartment,House 3 bedroom",Yuen Long,  Fairview Park,邱先生,https://i1.28hse.com/2018/12/733132_2018121074_tmb3.jpg,https://www.28hse.com/en/buy-property-733132.html,Fullsgood Property
12022,sell,6300000,0,2,515,369,High level,NO.8 FUK LEE STREET,12/13/2018,22.32437,114.159788,"By Owner, Estate,Apartment 2 bedroom",Tai Kok Tsui,  Metro Harbour View,jeep_ice Wei,https://i1.28hse.com/2018/12/733159_2018120919_tmb3.jpg,https://www.28hse.com/en/buy-property-733159.html,By Owner
12047,sell,15000000,0,4,1213,922,High level,8 LARUNA VERDE AVENUE,12/13/2018,22.30749,114.191941,Laguna verde 4 bedrooms lower market price 3M,Hung Hom,  Laguna Verde,梁先生 SAM,https://i1.28hse.com/2018/12/733222_2018123868_tmb3.jpg,https://www.28hse.com/en/buy-property-733222.html,Sunrise Property
12053,sell,6200000,0,2,603,526,Mid level,NO.61 KAI TIN ROAD,1/5/2019,22.30858,114.234048,"Home Ownership,Apartment 2 bedroom",Lam Tin,  Kai Tin Tower,畢先生 KEVIN BUTT,https://i1.28hse.com/2019/01/767739_2019010011_tmb3.jpg,https://www.28hse.com/en/buy-property-746800.html,Wings Property
12062,sell,6300000,0,3,617,531,Mid level,NO.31 KAI TIN ROAD,1/5/2019,22.307707,114.234721,"Home Ownership,Apartment 3 bedroom",Lam Tin,  Hong Tin Court,畢先生 KEVIN BUTT,https://i1.28hse.com/2019/01/767728_2019011878_tmb3.jpg,https://www.28hse.com/en/buy-property-746785.html,Wings Property
12065,sell,5400000,0,2,515,408,Low level,NO.139 PIK WAN ROAD,1/5/2019,22.302965,114.238563,"Home Ownership,Apartment 2 bedroom",Lam Tin,  Hong Pak Court,畢先生 KEVIN BUTT,https://i1.28hse.com/2019/01/767722_2019014771_tmb3.jpg,https://www.28hse.com/en/buy-property-746779.html,Wings Property
12088,sell,8000000,0,2,869,656,High level,NO.9 TSING FAT LANE,1/5/2019,22.36608542,114.0004653,"Estate,Apartment 2 bedroom",Tuen Mun Sham Tseng,   The Hillgrove,黃子康 先生 Michael Wong,https://i1.28hse.com/2019/01/767694_2019015581_tmb3.jpg,https://www.28hse.com/en/buy-property-746748.html,Century21 Sky On
12089,sell,5600000,0,open style,355,284,High level,No.88 Beech Street,12/11/2018,22.32086416,114.1634303,"Estate,Apartment 7 bedroom",Tai Kok Tsui,  Park Summit,黎生 Mr.Lai,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-732247.html,UNI-Power Property
12090,sell,6300000,0,1,547,386,High level,NO.595 RECLAMATION STREET,12/27/2018,22.3185695,114.1676346,"Club house view,With balcony well managnment",Mong Kok,  MOD 595,黎生 Mr.Lai,https://i1.28hse.com/2018/12/762617_2018120939_tmb3.jpg,https://www.28hse.com/en/buy-property-741480.html,UNI-Power Property
12091,sell,9500000,0,2,696,483,High level,NO.595 RECLAMATION STREET,12/27/2018,22.3185695,114.1676346,"Rare in the market,North-east,Open view",Mong Kok,  MOD 595,黎生 Mr.Lai,https://i1.28hse.com/2018/12/762620_2018121243_tmb3.jpg,https://www.28hse.com/en/buy-property-741483.html,UNI-Power Property
12092,sell,6500000,0,3,868,650,High level,NO.11 LEI YUE MUN ROAD,1/5/2019,22.308434,114.232614,"Estate,Home Ownership,Apartment 3 bedroom",Lam Tin,  Lei On Court,關小姐 Peggy Kwan,https://i1.28hse.com/2019/01/746743_2019012169_tmb3.jpg,https://www.28hse.com/en/buy-property-746743.html,Century 21 Luen Shing Pro
12101,sell,6200000,0,2,600,479,High level,NO.38 WING SHUN STREET,1/5/2019,22.364353,114.113759,"Estate,Apartment 2 bedroom",Tsuen Wan,  Waterside Plaza,郭先生 Man,https://i1.28hse.com/2018/11/721898_2018110839_tmb3.jpg,https://www.28hse.com/en/buy-property-721898.html,G.Land Property
12104,sell,6000000,0,2,688,519,High level,NO.2 KWUN TSING ROAD,12/30/2018,22.37213,113.994263,"Estate,Apartment 2 bedroom",Tuen Mun Sham Tseng,   Aegean Coast,黃海波 先生 Lucas Wong,https://i1.28hse.com/2018/12/764166_2018121332_tmb3.jpg,https://www.28hse.com/en/buy-property-743081.html,Century21 Sky On
12106,sell,8100000,0,2,639,466,High level,NO.863 LAI CHI KOK ROAD,12/23/2018,22.334478,114.1476,"Estate,Apartment 2 bedroom",Lai Chi Kok,  Banyan Garden,吳昊 Daniel,https://i1.28hse.com/2019/01/739655_2019015643_tmb3.jpg,https://www.28hse.com/en/buy-property-739655.html,Hong Kong Property
12116,sell,5300000,0,2,573,443,Mid level,NO.268 WU CHUI ROAD,1/5/2019,22.372258,113.968888,"Estate,Apartment 2 bedroom",Tuen Mun,  Miami Beach Towers,黃小姐 YAN WONG,https://i1.28hse.com/2019/01/746717_2019014563_tmb3.jpg,https://www.28hse.com/en/buy-property-746717.html,The Best Property
12117,sell,11800000,0,3,1223,1012,High level,NO.9 YU CHUI STREET,1/5/2019,22.366323,113.997704,"Estate,Apartment 3 bedroom",Tuen Mun Sham Tseng,   Peridot,黃子康 先生 Michael Wong,https://i1.28hse.com/2019/01/767662_2019015655_tmb3.jpg,https://www.28hse.com/en/buy-property-746716.html,Century21 Sky On
12122,sell,9000000,0,2,717,555,Mid level,NO.28 LOK KING STREET,1/5/2019,22.39484552,114.198702,"Estate,Apartment 2 bedroom",Fotan,  The Palazzo,梁先生 RAYMOND LEUNG,https://i1.28hse.com/2019/01/767652_2019012012_tmb3.jpg,https://www.28hse.com/en/buy-property-746706.html,The Palazzo Properties
12128,sell,2900000,0,2,574,443,High level,藍田興田邨,12/18/2018,22.312478,114.237334,"Public Estate,Apartment 2 bedroom",Lam Tin,  Hing Tin Estate,張小姐 Connie Cheung,https://i1.28hse.com/2019/01/757930_2019011504_tmb3.jpg,https://www.28hse.com/en/buy-property-736648.html,Century 21 Luen Shing Pro
12129,sell,13500000,0,3,979,753,Low level,NO.28 LOK KING STREET,12/27/2018,22.39484552,114.198702,"Estate,Apartment 3 bedroom",Fotan,  The Palazzo,梁先生 RAYMOND LEUNG,https://i1.28hse.com/2018/11/739060_2018110550_tmb3.jpg,https://www.28hse.com/en/buy-property-716801.html,The Palazzo Properties
12141,sell,6300000,0,2,676,590,High level,NO.13 TAI MAN STREET,1/5/2019,22.26807896,114.2341259,"Estate,Home Ownership,Apartment 2 bedroom",Chai Wan,  Neptune Terrace,ESTHER KAMMY,https://i1.28hse.com/2019/01/767625_2019011956_tmb3.jpg,https://www.28hse.com/en/buy-property-746680.html,宏利地產
12158,sell,3900000,0,2,400,290,Low level,NOS.6-28 NGOI MAN STREET,1/5/2019,22.27705917,114.2273533,"Stand-alone Building,Apartment 2 bedroom",Shaukeiwan,  Sun Lee Building,朱小姐 FION,https://i1.28hse.com/2019/01/767580_2019013499_tmb3.jpg,https://www.28hse.com/en/buy-property-746631.html,YSY Housing Agency
12159,sell,5200000,0,2,820,582,High level,NO.1 TSING YUNG STREET,1/3/2019,22.318031,114.285245,"Estate,Apartment 2 bedroom",Tuen Mun Sham Tseng,   Seaview Garden,劉生 KING LAU,https://i1.28hse.com/2018/12/725050_2018121650_tmb3.jpg,https://www.28hse.com/en/buy-property-702609.html,Century21 Sky On
12166,sell,4200000,0,3,700,630,Mid level,Yuen Long,1/5/2019,22.4282218,114.0834152,"Village House,Apartment 3 bedroom",Yuen Long,  Village,溫小姐 Ms. Wan,https://i1.28hse.com/2019/01/746616_2019011284_tmb3.jpg,https://www.28hse.com/en/buy-property-746616.html,J.W. Property Agency
12168,sell,9300000,0,2,972,738,High level,NO.8 SHEK KOK ROAD,1/10/2019,22.29757399,114.2750459,The Beaumount,Tseung Kwan O,  The Beaumount,世紀21物業(將軍澳),https://i1.28hse.com/2019/01/749899_2019010097_tmb3.jpg,https://www.28hse.com/en/buy-property-749899.html,Century 21 (Tseung Kwan O)
12169,sell,7500000,0,2,658,499,High level,NO.8 SHEK KOK ROAD,1/10/2019,22.29757399,114.2750459,The Beaumount,Tseung Kwan O,  The Beaumount,世紀21物業(將軍澳),https://i1.28hse.com/2019/01/749898_2019013845_tmb3.jpg,https://www.28hse.com/en/buy-property-749898.html,Century 21 (Tseung Kwan O)
